PercentObese,SE,StartYear,EndYear,MinAge,MaxAge,All,F,M
13.031728548834309,-2.0858356975400163,1985,2005,3,12,-0.042680568222403924,0.1081279841955319,-0.05273983902682522
13.02753528287661,-2.304803224235018,1998,2000,4,17,-0.1442487513300344,0.12189317105436402,0.012896671361535904
8.64012019341892,-2.6723427146073964,1964,2004,0,4,0.11586042646211639,0.8024496392475385,-0.056888143157975885
13.28671062502994,-0.8029891115366286,1970,1992,5,8,-0.1490202002062609,-0.10208628509556349,-0.15036819327786732
7.41568321414231,-1.4174722913209739,2006,2007,6,11,0.11006453306036972,0.7721557036204929,-0.15509250402352412
12.2105163686726,-2.7952294834898064,2009,1998,6,10,-0.06492018799095851,0.030515929157679592,0.7607724527444362
12.059819028141431,-2.4335946300696043,1975,1955,6,8,1.138285480743221,0.7656213561674652,0.10365786671488272
0.5371873475339175,-1.574930035879933,1959,1998,1,5,0.01036690779592913,-0.04556710162497561,-0.04608282394314743
10.582901680339848,-3.2839293254208597,1971,2015,0,7,-0.08108336690020333,0.19433219703253962,-0.07243633564664977
16.779192549087423,-2.9403878322699004,2001,1989,0,13,0.09171943199804845,0.060893013882922745,-0.04020051029101521
17.506488633656687,-1.9069492555644427,2012,2003,2,18,0.799353385900175,0.010565423750092073,0.0007714482689265582
3.3369853333051536,-2.764894910915854,1980,1999,3,19,-0.027007325764276703,0.09185702284421669,-0.039113823691818664
13.008858806378864,-2.6475512891450554,2012,1964,2,11,0.07242326482807103,0.06420068620930718,-0.14547199604669792
15.354234240407216,-1.1190456575612036,2000,1990,4,6,0.6762584607156684,0.0757192923917739,0.7700720748111511
15.021240878933051,-2.9323332848686303,2002,1985,-1,22,-0.026209459619083497,0.0014046881605458464,0.04754558749898083
17.614472281510047,-0.626044519040676,2012,2001,12,9,-0.08447951333066844,-0.0820888565969815,0.020463536551380675
14.66873506199489,-2.623460607703092,1958,1997,1,18,0.11322309603120555,0.21515836902501115,-0.02406022366340505
22.786553143414707,-2.582027874760034,1988,1995,5,13,-0.12354991841577809,0.20464870767128834,-0.028988627512360223
16.222476070494512,-1.8131953347077292,2017,1986,12,9,-0.10223092087584615,0.08175326584946306,0.6733435236924896
-0.4395864245962624,-0.3776572197669523,2008,1990,4,17,-0.04257546655873472,0.10694547053861833,0.08168006063581684
12.800641042655265,-1.6936186529375177,1995,1957,4,10,-0.03984715799996285,-0.07387295677777238,0.6854113800064265
18.123975858993788,-0.9081936375879445,2014,2001,6,18,1.090741352636528,0.07963095629612514,-0.10479092329998091
16.200992076330785,-2.4596026561915796,1980,1993,0,22,-0.045763198250275736,-0.10552226023368347,0.4900225078247435
15.095003857063936,-2.8493662618781115,2018,2012,11,5,0.012475419967816577,-0.031184060575854825,0.046888697088177056
1.5234092665458583,-3.0242787042038364,1991,1985,7,10,-0.22121432845029732,1.1561497149867006,-0.05009313819638252
20.402970783989275,-0.5092418294579594,1995,1986,4,3,0.00936553001131646,0.09709143415405146,-0.027985436511896934
13.358139078346834,-1.6120401490838672,1973,1999,3,4,-0.19223290030697313,0.10430821585968715,-0.14059990905622338
12.916758772421572,-1.4413840451803126,2002,1971,3,3,-0.21992348104523884,0.1597549533001575,0.6286649049928956
14.774883184392051,-2.3999743644615856,1974,1988,5,10,-0.10151757289800574,0.0005629053310604254,-0.132384782295209
19.775804501115868,-1.953540551559378,1966,1991,5,7,0.04731151715845933,-0.036544733602411145,-0.05840435234821094
15.228465121379537,-1.42520759541825,2014,1995,5,7,-0.17197419481282786,0.189655875809295,-0.06198218074060145
18.589222914434423,-2.2008474479287408,1997,1990,3,6,-0.007686166753596955,-0.031104276907245824,0.09689563450713894
6.351474728570747,-2.21758812101845,1977,1964,1,7,0.01992976987747388,1.1500578431864876,0.8190727211097363
14.418629031011703,-2.169106683616567,2018,1994,7,18,-0.12038663357152843,-0.09626617631090797,-0.19193429874612541
9.788120240831635,-2.604573124328529,2022,2007,1,10,-0.1422581913035177,-0.05595338825409976,-0.14295602845049793
12.105956454837628,-1.1569326255144963,2017,1965,2,5,-0.20847521899299779,-0.007792175336803549,1.0890561375822356
11.961114173564459,-0.9758195797709944,2023,2011,2,10,-0.021455282194274436,0.8782697977672912,0.01753224922372052
16.686579978796978,-1.791685246014187,1979,1997,7,16,0.7402924066622449,0.08791414912414626,-0.18071798579492654
9.860535989186028,-1.760898902548548,1998,1961,8,11,0.15553726823076625,-0.07370438337183283,1.0405806437231262
-0.8248053037553671,-0.6274520570825182,1990,1999,1,22,-0.1264242852086856,0.10558677461022847,-0.11665075406514563
15.26555982555957,-1.836486220545581,2011,2017,11,3,-0.18839012020301213,-0.1387762599642694,0.782785046951801
2.976253376237417,-1.3557357810057988,1996,1975,6,7,-0.14976115557233183,0.0006292311869901474,-0.006774799518754513
15.634116884377251,-3.173480736174593,1994,2005,9,9,0.1338295199468694,-0.010655497070197417,-0.13851856558942124
11.31910858399138,-1.590765245263678,2009,1984,11,4,1.1951897637115716,0.07044548163550399,-0.10105678242531994
12.061910159561677,-1.277994922430214,2012,2000,10,4,1.2309537640310129,0.8222515671604915,-0.038794746038907424
14.922511439431094,-3.1342925221410454,1969,2002,11,11,0.9430254530628641,0.002521297594945617,0.739746016211996
3.8395583075695363,-0.5524180617576753,1985,2005,3,12,-0.11456746747817884,0.028529348214329182,-0.15875924734685715
13.10587446337567,-0.883768724265251,2006,2014,12,11,0.11349129170760146,-0.04776446876506538,0.08786256109584657
18.44120784214381,-2.4993329179070987,1967,1998,5,4,0.9792809605817465,0.043454234758794716,-0.1493184886225858
13.628711004662971,-2.0406524874569274,2008,2008,13,11,0.09471350375297276,-0.1531151165668913,-0.1434929527352464
1.2554016808432698,-1.9579617265159375,2008,2001,2,15,0.04585283703348702,-0.07734414816965965,-0.08649180622565378
16.63616287427408,-2.5762621572364583,1998,1996,13,18,0.5906381966610041,0.1990690188370651,-0.07103512994738287
12.09709037548332,-1.160245027120363,2007,1966,2,9,0.08224670582964375,0.053159915099168925,0.6960175479522233
6.7180400018077275,-1.52787379700119,1962,2011,3,12,0.01151269015947732,0.09403619688380024,0.8069454213888141
3.767034559988084,-0.3914406290024114,1998,2015,13,9,0.8190157197316583,-0.019807234744881032,1.1965810705802469
13.884890215779722,-1.6098564007515415,2002,1989,1,6,0.7520030602750023,-0.20174867885063813,0.057863162605785515
5.007951277924873,-0.6801672630856914,2009,1955,6,9,-0.14848071143917976,0.866103397874631,0.108950359190714
6.15702029918536,-1.6793936358529988,2009,1987,1,19,0.7720481146840464,-0.17160829591614712,-0.1517768576619302
17.86032501483116,-1.38141940833414,1971,1972,2,21,0.7847158760496256,0.018922910332401024,0.5478908715581259
16.2973335482472,-2.182536621828308,1997,1987,5,5,0.04542923617032435,0.12589370886491238,-0.11851180536068252
11.251675488997282,-2.407882028219225,2018,1983,6,4,0.888659771497637,0.12005389614859598,-0.1458641578667155
14.013774443769723,-1.660228928308971,1990,2009,1,9,-0.009764139304365177,0.071615433089084,0.8052216122742412
19.80349299951702,-3.2219270027476883,2000,1984,0,5,-0.018552196984097817,0.07419749403377067,-0.06894989718896025
9.217667984866006,-1.8348409720694008,2005,2009,1,23,0.8508522684724708,-0.015436299211720392,-0.039033558646460645
14.338668966719137,-2.4293086530082806,1964,2002,4,5,1.3864672828545919,-0.07717289819376359,0.6536128838691304
2.5882211921554896,-2.0088154042488937,2010,2010,13,4,-0.13380219137556995,-0.041641490939435935,-0.02147724365676812
11.4174117395571,-1.174923031267611,2006,2006,4,18,-0.18599115600218954,0.051499149734037436,0.7661999885869604
13.020313767561309,-1.5127945936687817,2002,1986,3,3,-0.13561527293006542,0.09878953261994414,-0.1329708446647815
-0.51187104500735,-1.393043835892864,2005,1998,5,22,-0.09473855346733148,0.05557192547430799,-0.1042105517553769
3.753817723924471,-2.04468467865946,1979,1995,6,19,-0.1679390215136918,0.18724992559254802,-0.0324498003066819
10.494908045019761,-0.5154359751748243,2001,1995,3,18,-0.004459422792406955,1.0346011365725878,0.7418888773299492
2.7861469009896798,-0.8142595479175881,2016,1956,3,4,-0.03385519743201592,0.24653643830844363,1.0926265431331104
15.558926449123259,-1.4241127416982657,2012,2012,0,5,0.017584486475519422,0.09658614319745225,0.002114693157917869
15.082615002560152,-2.2382887995899043,1995,1996,2,3,0.8776029715283217,0.03583507326547689,0.7259259954999089
18.00200145473208,-1.5211618610280486,2013,1998,4,19,-0.04518859423206721,-0.05132499699191581,0.7327374248700579
12.78956581008629,-2.5831168341747666,2011,2009,6,9,0.08967001268314873,-0.053461606835681685,-0.14463448508099572
12.938281823591296,-0.7797484872132628,1989,1957,2,10,0.05518474447969924,0.9238370412194149,0.7949155598298574
5.3782528194969395,-1.7014429456151716,1998,1993,1,10,0.09267454662818601,1.074846494341709,-0.11095582092715693
23.20216194106948,-2.183180734400204,2015,1962,-1,5,-0.006238590606345124,0.1478411364132176,0.17710064839644107
15.139602510140005,-1.5706010287334533,1983,1996,7,13,-0.1782979869287308,0.015533306979199562,-0.03908088677955654
12.69025457474546,-1.3889684684908916,2015,1996,0,12,0.17973447066392068,0.06598446437291114,-0.1369782209033509
4.880522357836188,-1.554837789322511,1968,1997,12,9,0.10470727728979604,-0.08593971691213226,-0.046445597198128075
8.314677852225953,-1.858164655590381,2002,1986,11,3,0.7660047555939096,-0.015458509271383016,0.630823815333855
22.15841585611462,-1.7960127939377997,1995,1974,9,20,1.253106273481098,0.14672951819260466,0.9107422639777164
15.907985305395307,-2.739424228778383,2008,2005,0,4,0.8974672705601116,0.1738861989765309,-0.10138662297722853
15.370504610745456,-1.508744410692146,2017,1993,1,9,-0.15936928419636615,0.035140023599225835,1.027785926546206
14.89702987035815,-3.058302579125194,1968,1979,3,12,0.055343289165188554,0.061732623577484755,-0.09120602333353364
18.448027598470375,-1.816347516779648,2002,2019,5,11,0.05577829490976965,-0.1076751483362414,0.13239769454218914
15.310901256714107,-2.963433918716423,1999,1990,10,5,-0.05183829240772061,-0.07803338176723165,-0.04609152854820277
0.7587427937594375,-0.1615102651299568,1999,1996,-1,10,0.0638098607027758,0.034754071470073894,-0.024365796129991298
12.875818690562097,-1.5267066317563398,2008,1997,5,11,-0.22046549487831665,0.1299597048029818,1.102665696502024
1.6434376129999686,-2.0283345327245095,1997,1992,12,11,-0.15727080284915057,-0.17385031884838847,-0.07903728010946574
7.759052121133313,-2.7547879478857165,1983,1992,1,6,0.0816585337901463,0.9037514381320989,-0.10652200322467692
17.487769208351637,-0.6664053894345605,2008,1986,4,1,-0.19943805829213676,-0.09314465605824343,-0.10513202764450463
15.0347495992636,-1.7618222805227273,2007,2000,5,11,0.5974845818386034,0.001619975550452016,-0.14853249814328467
1.8753512386615538,-0.5486394425540929,2011,1959,6,18,-0.1485689372451044,0.03939511541712297,-0.059562220560604257
5.333652978571507,-1.665989389320924,2000,2000,6,12,0.7718987187173005,1.0501001030068642,-0.16011410144512334
1.093900137437374,-2.30246233297854,2004,1991,9,3,-0.08826552153413704,0.12257579739591133,-0.12238963956579774
12.567845076389577,-1.3534579319566187,1955,2012,2,6,-0.0539918075683342,-0.10875394911578394,0.0419514644630596
