PercentObese,SE,StartYear,EndYear,MinAge,MaxAge,All,F,M
1.5830553788304398,-2.608061664315863,1981,1988,1,4,-0.1521167896406511,0.015558214651035324,0.6028448023946741
13.504717658975586,-1.1009194444920487,1982,1995,7,9,-0.05816395728090444,0.017936262888518798,-0.10660175895803702
3.6820019876671877,-1.4439071267710168,1984,1963,7,12,-0.10541231886017878,0.004185665584836512,0.9995546207323168
3.128882477046318,-0.9917963900057938,1997,2006,10,9,0.010256721280609067,1.171916825905236,-0.04861036260283731
16.355545096835293,-2.4891869890195353,1964,1993,6,13,-0.1267114272969434,0.03937814907784683,0.838258912988148
12.950926842016976,-1.4049460182366362,1999,1987,15,9,-0.05899760781971418,-0.07820793116269671,-0.1754592594418003
13.536426388129293,-2.8360875101241616,2004,1994,12,6,-0.11492970502917843,1.1153236120625694,0.02714457979654708
12.446655201564056,-2.0053885869280386,1994,2020,13,8,0.8617063581657283,0.7593181146552394,0.8551490722167595
4.2584468920080125,-2.4095738626763556,2005,1988,2,6,0.0010671859982327378,1.3407827148105098,0.9007659990502414
5.049097267949185,-1.5461355244440076,2011,1994,5,5,0.0022226306846339166,0.0694282377565176,-0.12025908224875037
7.14514408503778,-0.6632369471668546,2008,1981,2,22,-0.09515317772087589,0.9752806924650025,-0.050017671627699115
4.505040976931135,-2.7883221037594237,2004,1977,12,18,-0.03139592623830553,1.2258934082170525,0.8786839078978474
13.514632376317468,-2.010978036061591,1972,1992,1,11,-0.007630364899291602,-0.00497656472541729,0.001730098409340428
12.599331226255753,-2.7374881227596104,2000,1976,5,12,-0.17432546893385947,0.07350392153112768,0.036060818719192825
19.56029447468888,-1.9495490767380448,2007,1986,10,1,-0.12310525429375963,1.1330096986929528,0.06521098575381447
5.258170125958656,-2.1169070268180783,1989,1991,6,9,0.14839818280584954,0.09903518787387622,0.609660571183221
20.846610280574613,-1.2948656062422848,2010,1991,0,14,0.10079962824037987,1.2201913931643769,-0.06155794068309507
13.151972849884874,-1.2378626425773707,1985,1999,3,8,0.02232518530846028,0.056896444634432525,0.6610981156028822
13.007447472432611,-1.4976361244255532,1971,2008,2,12,-0.13061970761285874,-0.06148576997687487,-0.10783712256872528
17.232487014001407,-1.6763790201110258,2011,1991,2,5,0.12409064340552609,0.14330252387254624,-0.21393642552538944
14.72960958177462,-1.616017900333329,2004,2002,6,11,1.2942772057411938,0.9790726715506647,-0.12104129287537271
1.2234815768668215,-1.4553197605737231,2016,1996,1,14,-0.0130246360331552,0.1067153528574526,-0.17834312708648062
17.60217962746988,-0.46246450579971454,2003,1986,1,12,-0.17136454287858519,0.102332646308304,-0.04173903660697727
14.498573908988515,-0.5960099326157542,2021,1997,3,19,0.6850560502706513,0.008429221336245867,-0.08774416654582633
20.923707698470185,-1.3587882404195997,2000,1991,10,13,-0.10702595386848178,0.2119343815942006,0.0033670992530323808
12.890726791449163,-2.792680186364873,2002,2014,2,17,-0.07796645910142636,0.024532589585889216,0.056186179191810626
23.04384568769174,-1.7335232411269987,1993,1996,6,10,-0.19421113801142595,0.04999091098043647,1.00128208605533
17.31031768896153,-1.3783224883402012,1961,1956,1,5,-0.07362939732861178,-0.06957179302654383,-0.007426647319859885
5.201543087901804,-1.1629940466347084,1997,1995,12,18,0.7084178507794991,-0.07670597982342754,0.8512700876423293
17.311340598550764,-2.173460009073442,2007,2002,6,8,1.2784884545115236,1.2166416867129852,1.0141779659236518
1.428810857795404,-1.2103714920308328,1996,1961,8,10,-0.13319186609039482,1.156726171816831,-0.10112955932155153
10.747705755899464,-3.205065637057063,1995,1985,7,6,-0.08019672364300956,-0.047927070389922735,0.6762160199199212
17.60971198304065,-1.1695304024749458,2017,1986,0,19,0.03591204779816111,0.1693456589688154,-0.04171694256832373
17.65259978983666,-1.0793925028017624,1993,1994,11,10,-0.07851121683955391,-0.025312840246982826,0.08777720713969943
8.269017938628057,-1.3809252034151824,1981,1992,1,10,-0.13518974880830195,0.06671049239049835,-0.029713713116009354
9.590545953035392,-1.093314949236213,1963,1970,6,3,-0.07349540890994034,0.17269209526669246,0.08453238461014671
5.008176912026064,-1.0198269991150863,2006,2009,3,2,-0.022010830381094547,-0.16300692793876875,-0.09158575962447804
15.907671598411193,-0.7241033465674536,1997,1992,10,2,-0.07593309078937896,-0.031420743428611966,-0.024699951101716966
10.514898027001347,-1.056157071097667,2021,1988,2,9,-0.14120852136869047,0.006019840449103574,0.05344925858150512
12.056987030905354,-1.497484350005579,2011,1960,1,8,0.0012533714764715329,0.017462203841966242,1.2102989990213235
10.18067511947307,-1.0996375324019332,1994,1995,11,10,-0.00729393878333242,0.08547012091216906,-0.09541497768433732
14.034216408132872,-0.4884519525861275,2004,1992,13,5,-0.14885834347587257,-0.07786190453539589,-0.12044543151132786
14.936417401481005,-2.2400128917904594,1966,1973,0,7,0.0836237337371695,0.16027688444167495,-0.11371810190760676
4.923733911866585,-2.641772155393477,2009,2008,7,13,-0.1592252375981412,-0.01149747717046383,-0.059674185016345166
16.682196490090067,-2.1958094672348705,2014,1990,1,3,0.10329701951375372,0.010616558440746868,0.09815629535012055
13.467363038065251,-0.6999426356370388,2012,1980,2,6,-0.10366813793984653,-0.00044171190280392625,0.02065670259726915
13.115021864367481,-2.8184306850505267,1997,1966,2,3,-0.011044382484348348,0.2089899021354512,-0.15624664710270952
17.762717838783562,-0.6204382901665713,2003,1990,7,4,0.09620144097596013,-0.08562319147255952,-0.08303484051680253
14.282121093694338,-2.2242723958257926,1999,1995,6,4,-0.16186522776523524,0.06355410939330607,-0.008085437127680698
