PercentObese,SE,StartYear,EndYear,MinAge,MaxAge,All,F,M
11.304334963735535,-1.5500504141465306,1961,2001,5,20,1.210413416377013,0.0728237781711438,-0.06681491180396404
15.939521961333979,-3.39254903157016,1983,2005,14,5,-0.10009865414559477,0.19344010804967957,1.0742056209393034
9.388562906411078,-0.9739429767624344,1998,2003,14,4,0.08034022208393041,0.042563787068832515,0.02754148116457837
0.059956231216080624,-2.550910243460031,2018,1962,1,18,-0.10233204976901389,0.059798515609767386,1.2249024669435562
14.729318530633842,-2.70400640242244,1980,2000,5,5,0.07834165759820418,1.3044710010274043,-0.11491847873047104
11.863496121322129,-1.1905068275071045,1972,1996,2,7,-0.11760991949759986,1.2251880201674763,0.6746665825492155
12.820746088219348,-2.981474415840269,2002,1976,3,20,1.3916876478271327,0.15388797929060327,0.5525021495498699
3.2141612978796443,-1.4521192190778407,2000,2002,3,4,1.1209288914460458,0.13998384646685952,-0.17753772382259767
8.449681748553385,-1.9436088413482195,1989,1992,12,10,0.055804627139671874,-0.04640752775754323,-0.15164037888324813
14.028961364422024,-2.8787941967652877,1971,2000,6,14,-0.012977901269999655,0.1075135430527821,-0.15531222374494047
11.450973704042303,-1.7084484196323353,1999,1957,7,11,-0.1642051222555084,0.09533086555540049,0.020083249908835216
10.965309521024587,-1.594651702021393,1998,2003,5,7,0.9537691597835734,0.008528119228394452,-0.06309473702194023
10.191903092252181,-3.047643252349322,2008,1995,2,22,0.1427452923083825,-0.02748598148305593,0.6749507978916132
4.554831901413866,-1.8515836144983546,1971,1999,11,4,0.08459839237812149,0.7980394365323973,0.07510320115855536
7.522315098049425,-2.8528551225720906,2018,2003,6,11,0.07730533684561283,1.3617477887573741,-0.014796621330608255
13.34584348808157,-1.6079867110660715,1996,2000,4,18,0.06625014760863435,-0.043814053514551476,-0.08670133128873163
12.710482183593912,-1.7238922976013074,1999,1995,6,3,0.9066027768041464,-0.04726496862648526,-0.1859044824465297
15.05061563924438,-2.030225779901245,2006,1996,7,5,-0.08061764372777241,0.15777281016029626,-0.024333019166951658
0.6836471172703904,-2.4425922688130206,1997,1992,14,10,0.6760943453635255,-0.1267694112291245,-0.05016283817467626
5.80516696903799,-3.3758889627506825,2002,2005,9,6,0.08981744286980925,-0.05734736777135015,0.9615969371384765
6.462458220988414,-1.4529947680568327,1976,1958,0,20,0.06681998766899577,0.09609146593492582,-0.046726455405245046
18.939776639387972,-2.64925408107924,1963,2003,4,3,0.7174983042041359,1.3939691360094957,-0.05958022326651417
6.534806558670602,-2.8793740343803185,1980,1997,4,10,-0.0721068919521296,-0.046487328259925534,-0.1515580807990885
6.283982396561365,-2.6278088553047465,2015,1969,1,10,0.01674600464376934,0.03721771944484542,0.014338019054159459
15.692378956885914,-2.3541721638271635,2015,1995,0,2,0.015153555991289475,0.9720838983869872,-0.12255784721919313
4.077705731189606,-0.7679448451437404,2011,1983,0,3,0.06465193654512785,-0.04651177510721689,0.9097107494429344
18.457408021065582,-1.900325878272105,2014,2013,5,19,-0.1368022307031331,-0.1380795269206872,0.5170057070549312
16.175467836436344,-0.7413386271512167,1997,1996,12,12,0.051113479570583716,0.10019513585766597,-0.015274789531233141
14.559164529616302,-1.3272506138603983,2002,1968,3,3,-0.08125141004228356,0.007500689075360766,0.05647977861725571
-1.2876498098736846,-0.42801552279017585,1977,2000,10,4,-0.14802195744889973,1.0510802749935049,0.6380395724976294
